TIME,BRD_ELFB_AVG,BRD_ELTR_AVG,BRD_FLOWS_AVG,BRD_QSPILL_AVG,BRD_QDISCH_AVG,BRD_MWG1_AVG,BRD_MWG2_AVG,BRD_MWG3_AVG,BRD_MWG4_AVG,BRD_FLOWSS_AVG,BRX_MWG1_AVG,BRX_FLOW_AVG,BRX_ELTRF_AVG,BRX_FLOWSS_AVG
2017-09-01  5:00,1476.14,1377.26,4551.36,0.00,18282.86,33.38,0.00,0.00,0.00,4554.35,105.28,13731.50,1376.53,13731.45
2017-09-01  4:00,1475.98,1377.25,4543.89,0.00,18297.31,33.27,0.00,0.00,0.00,4547.36,105.25,13753.42,1376.53,13753.34
2017-09-01  3:00,1475.80,1377.24,4542.84,0.00,18248.65,33.21,0.00,0.00,0.00,4546.74,104.72,13705.81,1376.52,13705.75
2017-09-01  2:00,1475.86,1377.23,4550.60,0.00,18230.25,33.29,0.00,0.00,0.00,4554.26,104.57,13679.65,1376.52,13679.60
2017-09-01  1:00,1476.02,1377.27,4548.97,0.00,18345.32,33.32,0.00,0.00,0.00,4552.31,105.64,13796.36,1376.55,13796.26
2017-09-01  0:00,1476.19,1377.24,4541.65,0.00,18277.78,33.31,0.00,0.00,0.00,4544.54,105.34,13736.13,1376.53,13736.09
2017-08-31  23:00,1476.34,1377.25,4542.29,0.00,18318.89,33.37,0.00,0.00,0.00,4544.79,105.80,13776.32,1376.54,13776.28
2017-08-31  22:00,1476.53,1377.27,4539.88,0.00,18354.84,33.40,0.00,0.00,0.00,4541.93,106.31,13814.96,1376.54,13814.95
2017-08-31  21:00,1476.37,1377.27,4553.84,0.00,18370.43,33.47,0.00,0.00,0.00,4556.24,106.12,13816.59,1376.55,13816.55
2017-08-31  20:00,1476.16,1377.26,4546.95,0.00,18392.23,33.36,0.00,0.00,0.00,4549.93,106.15,13845.28,1376.53,13845.19
2017-08-31  19:00,1475.96,1377.26,4555.44,0.00,18335.69,33.36,0.00,0.00,0.00,4558.85,105.42,13780.25,1376.53,13780.15
2017-08-31  18:00,1475.44,1377.26,4552.01,0.00,18335.08,33.16,0.00,0.00,0.00,4556.77,104.93,13783.07,1376.52,13782.87
2017-08-31  17:00,1474.74,1377.21,4528.19,0.00,18177.76,32.76,0.00,0.00,0.00,4534.91,103.22,13649.57,1376.50,13649.45
2017-08-31  16:00,1473.92,1377.20,4521.95,0.00,18026.30,32.46,0.00,0.00,0.00,4530.78,101.27,13504.35,1376.46,13504.48
2017-08-31  15:00,1474.03,1377.19,4488.26,0.00,18031.13,32.22,0.00,0.00,0.00,4497.41,101.67,13542.87,1376.47,13542.90
2017-08-31  14:00,1474.49,1377.17,4440.77,0.00,18002.02,31.98,0.00,0.00,0.00,4449.41,102.34,13561.25,1376.43,13561.28
2017-08-31  13:00,1474.95,1377.13,4300.76,0.00,17918.66,30.93,0.00,0.00,0.00,4309.45,103.30,13617.90,1376.38,13617.86
2017-08-31  12:00,1475.40,1377.14,4335.59,0.00,17976.69,31.36,0.00,0.00,0.00,4342.30,103.95,13641.10,1376.38,13641.07
2017-08-31  11:00,1475.86,1377.18,4380.11,0.00,18127.58,31.87,0.00,0.00,0.00,4384.95,105.16,13747.47,1376.44,13747.39
2017-08-31  10:00,1476.35,1377.19,4395.13,0.00,18346.68,32.14,0.00,0.00,0.00,4398.18,107.25,13951.54,1376.48,13951.50
2017-08-31  9:00,1476.43,1377.17,4380.34,0.00,18393.11,32.03,0.00,0.00,0.00,4383.11,107.81,14012.76,1376.46,14012.73
2017-08-31  8:00,1476.23,1377.15,4389.04,0.00,18316.56,32.06,0.00,0.00,0.00,4392.42,106.96,13927.52,1376.44,13927.44
2017-08-31  7:00,1476.02,1377.16,4423.30,0.00,18388.56,32.29,0.00,0.00,0.00,4427.26,106.97,13965.26,1376.46,13965.09
2017-08-31  6:00,1475.78,1377.15,4414.11,0.00,18292.75,32.15,0.00,0.00,0.00,4418.86,106.13,13879.82,1376.42,13879.64
2017-08-31  5:00,1475.75,1377.17,4409.20,0.00,18366.23,32.08,0.00,0.00,0.00,4414.20,106.63,13957.03,1376.46,13956.77
2017-08-31  4:00,1475.87,1377.16,4388.11,0.00,18354.11,31.94,0.00,0.00,0.00,4392.80,106.88,13966.00,1376.45,13965.78
2017-08-31  3:00,1476.00,1377.17,4408.70,0.00,18343.12,32.15,0.00,0.00,0.00,4412.83,106.76,13934.42,1376.44,13934.27
2017-08-31  2:00,1476.12,1377.17,4428.96,0.00,18355.90,32.37,0.00,0.00,0.00,4432.53,106.83,13926.94,1376.46,13926.82
2017-08-31  1:00,1476.26,1377.18,4461.29,0.00,18409.15,32.68,0.00,0.00,0.00,4464.30,107.09,13947.87,1376.48,13947.78
2017-08-31  0:00,1476.40,1377.18,4458.57,0.00,18445.61,32.70,0.00,0.00,0.00,4461.15,107.57,13987.03,1376.46,13986.99
2017-08-30  23:00,1476.54,1377.19,4470.30,0.00,18470.04,32.84,0.00,0.00,0.00,4472.39,107.82,13999.74,1376.47,13999.75
2017-08-30  22:00,1476.70,1377.19,4449.27,0.00,18528.56,32.71,0.00,0.00,0.00,4450.93,108.61,14079.30,1376.48,14079.37
2017-08-30  21:00,1476.59,1377.16,4451.55,0.00,18450.66,32.70,0.00,0.00,0.00,4453.46,107.88,13999.11,1376.44,13999.14
2017-08-30  20:00,1476.37,1377.15,4446.54,0.00,18382.52,32.60,0.00,0.00,0.00,4449.16,107.29,13935.98,1376.38,13935.96
2017-08-30  19:00,1475.86,1377.15,4450.98,0.00,18397.92,32.48,0.00,0.00,0.00,4455.22,106.72,13946.94,1376.38,13946.75
2017-08-30  18:00,1475.18,1377.11,4425.40,0.00,18288.03,32.07,0.00,0.00,0.00,4431.98,105.41,13862.64,1376.34,13862.32
2017-08-30  17:00,1474.45,1377.09,4389.75,0.00,18192.46,31.56,0.00,0.00,0.00,4399.09,104.24,13802.71,1376.33,13802.24
2017-08-30  16:00,1473.88,1377.03,4376.73,0.00,17919.87,31.30,0.00,0.00,0.00,4387.96,101.74,13543.14,1376.27,13543.18
2017-08-30  15:00,1474.32,1377.04,4392.56,0.00,17970.05,31.56,0.00,0.00,0.00,4402.16,102.42,13577.50,1376.31,13577.49
2017-08-30  14:00,1474.77,1377.06,4445.85,0.00,18047.50,32.14,0.00,0.00,0.00,4453.26,103.11,13601.65,1376.30,13601.62
2017-08-30  13:00,1475.22,1377.10,4447.57,0.00,18119.29,32.27,0.00,0.00,0.00,4453.70,104.08,13675.53,1376.33,13675.45
2017-08-30  12:00,1475.66,1377.12,4449.07,0.00,18145.06,32.40,0.00,0.00,0.00,4453.83,104.66,13695.99,1376.34,13695.93
2017-08-30  11:00,1476.11,1377.13,4489.66,0.00,18243.32,32.89,0.00,0.00,0.00,4492.81,105.56,13753.65,1376.39,13753.61
2017-08-30  10:00,1476.56,1377.15,4493.30,0.00,18300.59,33.06,0.00,0.00,0.00,4495.11,106.44,13807.29,1376.40,13807.32
2017-08-30  9:00,1476.87,1377.12,4483.30,0.00,18220.65,33.07,0.00,0.00,0.00,4484.11,106.25,13737.35,1376.38,13737.39
2017-08-30  8:00,1476.83,1377.04,4488.78,0.00,18023.60,33.13,0.00,0.00,0.00,4489.44,104.68,13534.82,1376.32,13534.77
2017-08-30  7:00,1476.64,1377.06,4519.62,0.00,18073.57,33.33,0.00,0.00,0.00,4520.83,104.68,13553.95,1376.32,13553.93
2017-08-30  6:00,1476.38,1377.05,4525.62,0.00,18024.80,33.30,0.00,0.00,0.00,4527.54,103.94,13499.18,1376.31,13499.18
2017-08-30  5:00,1476.07,1377.02,4503.65,0.00,17925.91,33.03,0.00,0.00,0.00,4506.48,103.06,13422.26,1376.30,13422.32
2017-08-30  4:00,1476.01,1377.00,4457.92,0.00,17868.94,32.63,0.00,0.00,0.00,4461.17,102.94,13411.03,1376.29,13411.10
2017-08-30  3:00,1476.10,1377.02,4492.05,0.00,17938.97,32.94,0.00,0.00,0.00,4494.89,103.30,13446.92,1376.31,13446.97
2017-08-30  2:00,1476.19,1377.03,4510.19,0.00,17962.04,33.12,0.00,0.00,0.00,4512.67,103.42,13451.85,1376.31,13451.88
2017-08-30  1:00,1476.29,1377.04,4509.43,0.00,17954.67,33.14,0.00,0.00,0.00,4511.65,103.48,13445.25,1376.31,13445.26
2017-08-30  0:00,1476.38,1377.04,4509.86,0.00,17986.62,33.17,0.00,0.00,0.00,4511.81,103.78,13476.76,1376.32,13476.76
2017-08-29  23:00,1476.46,1377.03,4497.25,0.00,17963.62,33.10,0.00,0.00,0.00,4498.97,103.78,13466.37,1376.30,13466.35
2017-08-29  22:00,1476.55,1377.03,4482.23,0.00,18016.27,33.00,0.00,0.00,0.00,4483.73,104.38,13534.04,1376.31,13534.01
2017-08-29  21:00,1476.66,1377.05,4490.41,0.00,17988.87,33.09,0.00,0.00,0.00,4491.64,104.25,13498.46,1376.32,13498.41
2017-08-29  20:00,1476.82,1377.31,4513.25,0.00,18987.67,33.25,0.00,0.00,0.00,4514.71,111.57,14473.14,1376.56,14473.13
2017-08-29  19:00,1476.46,1377.10,4478.39,0.00,18235.09,32.91,0.00,0.00,0.00,4480.44,105.99,13756.70,1376.32,13756.72
2017-08-29  18:00,1475.76,1377.16,4646.81,0.00,18366.19,32.87,0.09,0.00,0.00,4652.16,104.93,13719.39,1376.37,13719.33
2017-08-29  17:00,1475.02,1377.04,4430.85,0.00,18022.88,32.09,0.00,0.00,0.00,4437.66,103.28,13592.03,1376.29,13592.05
2017-08-29  16:00,1474.21,1377.02,4425.76,0.00,17912.89,31.81,0.00,0.00,0.00,4435.11,101.68,13487.12,1376.26,13487.31
2017-08-29  15:00,1474.53,1377.04,4464.27,0.00,17990.64,32.22,0.00,0.00,0.00,4472.07,102.30,13526.37,1376.28,13526.47
2017-08-29  14:00,1474.97,1377.06,4475.05,0.00,18033.05,32.43,0.00,0.00,0.00,4481.49,102.97,13558.00,1376.30,13558.06
2017-08-29  13:00,1475.41,1377.09,4503.96,0.00,18121.08,32.81,0.00,0.00,0.00,4508.87,103.83,13617.12,1376.33,13617.11
2017-08-29  12:00,1475.86,1377.14,4537.61,0.00,18309.06,33.21,0.00,0.00,0.00,4541.14,105.47,13771.44,1376.36,13771.36
2017-08-29  11:00,1476.32,1377.13,4516.13,0.00,18294.08,33.18,0.00,0.00,0.00,4518.47,106.01,13777.95,1376.36,13777.94
2017-08-29  10:00,1476.80,1377.14,4516.60,0.00,18338.66,33.33,0.00,0.00,0.00,4517.62,106.83,13822.05,1376.38,13822.12
2017-08-29  9:00,1476.78,1377.12,4518.77,0.00,18343.44,33.35,0.00,0.00,0.00,4519.80,106.81,13824.67,1376.37,13824.73
2017-08-29  8:00,1476.49,1377.11,4504.98,0.00,18326.61,33.14,0.00,0.00,0.00,4506.86,106.50,13821.63,1376.38,13821.64
2017-08-29  7:00,1476.20,1377.12,4537.40,0.00,18385.01,33.32,0.00,0.00,0.00,4539.98,106.35,13847.62,1376.39,13847.56
2017-08-29  6:00,1475.88,1377.10,4535.94,0.00,18271.86,33.22,0.00,0.00,0.00,4539.31,105.21,13735.92,1376.34,13735.86
2017-08-29  5:00,1475.80,1377.09,4519.28,0.00,18266.20,33.06,0.00,0.00,0.00,4522.97,105.28,13746.92,1376.33,13746.85
2017-08-29  4:00,1475.91,1377.09,4512.64,0.00,18267.91,33.04,0.00,0.00,0.00,4516.08,105.39,13754.62,1376.34,13754.56
2017-08-29  3:00,1476.01,1377.08,4510.17,0.00,18254.09,33.05,0.00,0.00,0.00,4513.31,105.44,13743.92,1376.34,13743.88
2017-08-29  2:00,1476.12,1377.10,4528.53,0.00,18298.70,33.23,0.00,0.00,0.00,4531.31,105.74,13770.17,1376.35,13770.13
2017-08-29  1:00,1476.22,1377.10,4517.97,0.00,18303.52,33.17,0.00,0.00,0.00,4520.53,105.95,13785.55,1376.37,13785.52
2017-08-29  0:00,1476.34,1377.11,4509.52,0.00,18331.91,33.14,0.00,0.00,0.00,4511.80,106.34,13822.40,1376.36,13822.38
2017-08-28  23:00,1476.44,1377.06,4477.45,0.00,18235.31,32.91,0.00,0.00,0.00,4479.41,106.03,13757.86,1376.33,13757.86
2017-08-28  22:00,1476.55,1377.00,4491.28,0.00,17998.65,33.08,0.00,0.00,0.00,4492.70,104.24,13507.37,1376.28,13507.33
2017-08-28  21:00,1476.64,1377.01,4520.38,0.00,17978.39,33.35,0.00,0.00,0.00,4521.45,103.98,13458.01,1376.29,13457.95
2017-08-28  20:00,1476.76,1377.02,4539.58,0.00,18013.80,33.55,0.00,0.00,0.00,4540.30,104.19,13474.23,1376.27,13474.14
2017-08-28  19:00,1476.62,1377.02,4576.39,0.00,18084.19,33.81,0.00,0.00,0.00,4577.41,104.31,13507.79,1376.26,13507.75
2017-08-28  18:00,1476.33,1376.98,4574.52,0.00,17931.68,33.72,0.00,0.00,0.00,4576.19,102.94,13357.16,1376.20,13357.14
2017-08-28  17:00,1476.25,1376.95,4570.36,0.00,17906.16,33.67,0.00,0.00,0.00,4572.15,102.73,13335.80,1376.16,13335.79
2017-08-28  16:00,1476.34,1376.91,4595.31,0.00,17961.60,33.92,0.00,0.00,0.00,4596.69,103.05,13366.29,1376.14,13366.25
2017-08-28  15:00,1476.40,1376.82,4590.59,0.00,17939.63,33.92,0.00,0.00,0.00,4591.63,103.13,13349.04,1376.02,13348.94
2017-08-28  14:00,1476.50,1376.74,4611.25,362.04,18429.37,34.15,0.00,0.00,0.00,4611.81,104.01,13456.08,1376.05,13455.99
2017-08-28  13:00,1476.29,1376.64,4611.04,0.00,18216.85,34.11,0.00,0.00,0.00,4611.86,105.17,13605.81,1375.88,13605.80
2017-08-28  12:00,1476.02,1376.52,4617.17,0.00,17759.81,34.12,0.00,0.00,0.00,4618.31,101.35,13142.64,1375.81,13142.56
2017-08-28  11:00,1475.73,1376.72,4585.95,0.00,18317.36,33.70,0.00,0.00,0.00,4588.39,105.39,13731.90,1375.94,13731.82
2017-08-28  10:00,1475.52,1376.76,4573.81,0.00,18515.06,33.52,0.00,0.00,0.00,4576.92,106.79,13941.25,1375.99,13941.09
2017-08-28  9:00,1475.52,1376.72,4559.54,0.00,18366.59,33.42,0.00,0.00,0.00,4562.67,105.79,13807.04,1375.98,13806.95
2017-08-28  8:00,1475.55,1376.70,4750.24,0.00,18111.12,34.94,0.00,0.00,0.00,4751.54,102.39,13360.88,1375.96,13361.01
2017-08-28  7:00,1475.57,1376.76,4617.70,0.00,18398.10,33.90,0.00,0.00,0.00,4620.33,105.55,13780.39,1376.00,13780.32
2017-08-28  6:00,1475.61,1376.79,4618.05,0.00,18571.25,33.90,0.00,0.00,0.00,4620.65,106.92,13953.20,1376.03,13953.05
2017-08-28  5:00,1475.64,1376.79,4628.56,0.00,18596.98,34.00,0.00,0.00,0.00,4631.00,107.08,13968.41,1376.03,13968.26
2017-08-28  4:00,1475.68,1376.74,4623.67,0.00,18445.28,33.99,0.00,0.00,0.00,4625.96,106.02,13821.61,1376.00,13821.54
2017-08-28  3:00,1475.71,1376.71,4607.67,0.00,18277.52,33.88,0.00,0.00,0.00,4609.94,104.96,13669.85,1375.98,13669.84
2017-08-28  2:00,1475.74,1376.70,4604.72,0.00,18261.64,33.87,0.00,0.00,0.00,4606.94,104.88,13656.92,1375.97,13656.91
2017-08-28  1:00,1475.77,1376.72,4598.74,0.00,18360.70,33.82,0.00,0.00,0.00,4600.99,105.70,13761.96,1375.98,13761.92
2017-08-28  0:00,1475.79,1376.69,4595.50,0.00,18222.76,33.81,0.00,0.00,0.00,4597.63,104.70,13627.26,1375.95,13627.26
2017-08-27  23:00,1475.82,1376.69,4590.74,0.00,18207.82,33.78,0.00,0.00,0.00,4592.84,104.66,13617.08,1375.95,13617.09
2017-08-27  22:00,1475.84,1376.67,4611.40,0.00,18191.30,33.96,0.00,0.00,0.00,4613.30,104.45,13579.90,1375.93,13579.91
2017-08-27  21:00,1475.86,1376.70,4611.42,0.00,18281.99,33.96,0.00,0.00,0.00,4613.32,105.10,13670.57,1375.97,13670.57
2017-08-27  20:00,1475.88,1376.72,4623.81,0.00,18332.32,34.06,0.00,0.00,0.00,4625.64,105.43,13708.52,1375.96,13708.51
2017-08-27  19:00,1475.91,1376.75,4649.69,0.00,18468.64,34.27,0.00,0.00,0.00,4651.36,106.30,13819.36,1375.98,13819.34
2017-08-27  18:00,1475.95,1376.77,4649.38,0.00,18487.24,34.27,0.00,0.00,0.00,4651.02,106.46,13837.86,1375.99,13837.84
2017-08-27  17:00,1475.98,1376.81,4666.03,0.00,18677.67,34.40,0.00,0.00,0.00,4667.59,107.80,14011.64,1376.01,14011.61
2017-08-27  16:00,1476.02,1376.81,4660.96,0.00,18673.69,34.38,0.00,0.00,0.00,4662.48,107.85,14012.73,1376.01,14012.71
2017-08-27  15:00,1476.05,1376.81,4675.94,0.00,18695.46,34.51,0.00,0.00,0.00,4677.31,107.94,14019.52,1376.01,14019.52
2017-08-27  14:00,1476.08,1376.81,4668.36,0.00,18667.76,34.46,0.00,0.00,0.00,4669.72,107.82,13999.40,1376.02,13999.40
2017-08-27  13:00,1476.11,1376.83,4666.05,0.00,18761.71,34.44,0.00,0.00,0.00,4667.40,108.53,14095.66,1376.05,14095.67
2017-08-27  12:00,1476.15,1376.82,4665.62,0.00,18766.86,34.45,0.00,0.00,0.00,4666.90,108.63,14101.24,1376.06,14101.26
2017-08-27  11:00,1476.18,1376.83,4663.41,0.00,18735.84,34.44,0.00,0.00,0.00,4664.64,108.45,14072.43,1376.05,14072.47
2017-08-27  10:00,1476.22,1376.81,4670.05,0.00,18756.10,34.51,0.00,0.00,0.00,4671.16,108.55,14086.05,1376.07,14086.09
2017-08-27  9:00,1476.25,1376.78,4661.75,0.00,18630.36,34.47,0.00,0.00,0.00,4662.77,107.74,13968.61,1376.03,13968.67
2017-08-27  8:00,1476.28,1376.76,4656.34,0.00,18518.50,34.44,0.00,0.00,0.00,4657.29,106.95,13862.16,1376.02,13862.20
2017-08-27  7:00,1476.30,1376.79,4671.93,0.00,18656.70,34.57,0.00,0.00,0.00,4672.84,107.88,13984.76,1376.06,13984.83
2017-08-27  6:00,1476.34,1376.80,4665.59,0.00,18657.70,34.52,0.00,0.00,0.00,4666.46,107.98,13992.11,1376.05,13992.20
2017-08-27  5:00,1476.37,1376.79,4662.92,0.00,18646.53,34.52,0.00,0.00,0.00,4663.73,108.01,13983.61,1376.03,13983.70
2017-08-27  4:00,1476.41,1376.77,4657.96,0.00,18564.65,34.49,0.00,0.00,0.00,4658.67,107.41,13906.69,1376.02,13906.78
2017-08-27  3:00,1476.44,1376.76,4664.48,0.00,18561.84,34.56,0.00,0.00,0.00,4665.10,107.42,13897.36,1376.02,13897.45
2017-08-27  2:00,1476.47,1376.76,4663.88,0.00,18529.92,34.57,0.00,0.00,0.00,4664.44,107.21,13866.04,1376.01,13866.13
2017-08-27  1:00,1476.50,1376.78,4662.51,0.00,18559.10,34.56,0.00,0.00,0.00,4663.06,107.46,13896.60,1376.03,13896.70
2017-08-27  0:00,1476.53,1376.77,4673.28,0.00,18553.96,34.66,0.00,0.00,0.00,4673.73,107.37,13880.68,1376.02,13880.78
